	-235.075	-233.08	-231.085	-229.09	-227.095	-225.1	-223.104	-221.109	-219.114	-217.119	-215.124	-213.129	-211.133	-209.138	-207.143	-205.148	-203.153	-201.158	-199.163	-197.167	-195.172	-193.177	-191.182	-189.187	-187.192	-185.196	-183.201	-181.206	-179.211	-177.216	-175.221	-173.225	-171.23	-169.235	-167.24	-165.245	-163.25	-161.254	-159.259	-157.264	-155.269	-153.274	-151.279	-149.283	-147.288	-145.293	-143.298	-141.303	-139.308	-137.312	-135.317	-133.322	-131.327	-129.332	-127.337	-125.341	-123.346	-121.351	-119.356	-117.361	-115.366	-113.37	-111.375	-109.38	-107.385	-105.39	-103.395	-101.4	-99.4044	-97.4092	-95.414	-93.4189	-91.4237	-89.4285	-87.4334	-85.4382	-83.443	-81.4479	-79.4527	-77.4576	-75.4624	-73.4672	-71.4721	-69.4769	-67.4817	-65.4866	-63.4914	-61.4963	-59.5011	-57.5059	-55.5108	-53.5156	-51.5204	-49.5253	-47.5301	-45.5349	-43.5398	-41.5446	-39.5495	-37.5543	-35.5591	-33.564	-31.5688	-29.5736	-27.5785	-25.5833	-23.5882	-21.593	-19.5978	-17.6027	-15.6075	-13.6123	-11.6172	-9.62201	-7.62685	-5.63169	-3.63652	-1.64136	0.353804	2.34897	4.34413	6.33929	8.33446	10.3296	12.3248	14.3199	16.3151	18.3103	20.3054	22.3006	24.2958	26.2909	28.2861	30.2813	32.2764	34.2716	36.2667	38.2619	40.2571	42.2522	44.2474	46.2426	48.2377	50.2329	52.228	54.2232	56.2184	58.2135	60.2087	62.2039	64.199	66.1942	68.1893	70.1845	72.1797	74.1748	76.17	78.1652	80.1603	82.1555	84.1507	86.1458	88.141	90.1361	92.1313	94.1265	96.1216	98.1168	100.112	102.107	104.102	106.097	108.093	110.088	112.083	114.078	116.073	118.068	120.064	122.059	124.054	126.049	128.044	130.039	132.035	134.03	136.025	138.02	140.015	142.01	144.006	146.001	147.996	149.991	151.986	153.981	155.977	157.972	159.967
-318.85	16.9561	19.5653	19.7437	21.5996	20.4602	21.2872	24.588	23.2028	17.6838	13.015	10.4235	8.26834	9.91949	17.9189	14.1604	7.49353	2.37292	2.23684	3.18402	5.79	11.531	22.7959	25.1796	24.9699	25.3843	25.7212	26.3547	24.0977	22.6767	37.899	44.8191	34.4478	20.5382	20.8783	20.1811	11.681	4.14071	0.627951	0	1.03939	0.554471	0.582801	0.27844	0.541152	1.03322	3.22335	5.84825	7.60478	9.68101	8.37484	4.90423	3.64491	3.50843	4.26802	6.49428	13.4365	21.6786	28.1387	32.3453	34.9454	27.5728	18.2096	6.22567	0.732343	0	0	0	0	0	0	1.2963	1.11494	2.29418	3.46077	2.57879	6.4001	14.8493	24.7006	26.2004	26.9944	20.3695	21.5016	20.3516	19.8721	20.4294	28.8728	38.5794	49.7682	57.755	57.9389	47.474	33.3539	24.358	22.221	20.1379	20.1424	19.9041	20.5434	22.0036	24.2087	23.2627	17.2125	15.9196	17.5355	13.9737	12.7366	16.2259	17.6116	13.8464	7.60865	10.2778	14.5876	24.6233	12.6689	6.6679	1.44898	2.73495	4.10419	7.90661	13.5931	18.5961	21.8012	26.4812	29.8309	33.7786	28.3076	27.6956	22.8198	11.5725	3.3746	3.55953	2.56778	4.43329	5.7829	1.64141	1.78856	4.58253	4.52196	4.35295	7.87104	7.24582	10.2422	13.3334	13.5884	11.2066	9.20298	5.56491	2.86427	3.2955	12.1666	25.3948	36.6078	42.7669	39.4419	35.4837	40.1054	36.2887	30.198	25.6904	20.0025	20.1702	22.2127	18.4752	16.4507	13.7463	1.27023	1.59095	3.11073	4.60569	9.83445	24.5419	30.8409	25.5118	24.4414	20.809	16.0332	12.7265	9.58161	7.28982	1.73232	2.29171	0.7337	0.070828	0	0.39717	1.15548	0	0	0.263505	0	0.719446	0	0.969076	0.157395	0	0	0	0	0.678423
-316.851	20.3989	19.5417	19.6325	21.7273	20.9558	21.568	23.9099	23.0343	19.9786	12.6022	9.03066	10.7892	12.553	21.589	14.3826	6.72693	2.81003	3.12543	2.78063	6.11607	11.26	23.866	29.2393	28.797	28.2723	29.9935	28.3966	27.5209	29.452	46.1779	44.4046	34.7643	24.3142	24.4526	22.5142	16.1046	7.79687	2.97207	0.718448	0.408684	0.255999	0.0407962	0.358294	0.74869	0.76766	3.66346	6.23696	7.7163	10.2298	8.5948	5.46041	4.46304	4.14151	5.83802	8.11464	13.741	23.0765	30.0045	35.6731	35.7379	26.696	16.4952	5.29056	0.00371377	0	0	0	0	0	0	0.683287	1.75604	3.23307	2.1793	2.01385	6.09863	11.2664	23.3816	25.3939	26.0261	23.4413	23.3972	23.4334	21.0423	22.6647	37.7376	41.6425	56.9055	56.6416	61.4616	48.7773	33.754	23.6292	16.9559	14.8636	13.8439	15.913	16.526	19.2419	22.1884	20.4215	20.7938	19.8719	17.7408	14.8897	15.7683	16.243	11.2413	9.16162	7.25199	15.6983	29.1864	22.015	7.03236	1.90047	0.267051	0.334811	1.23622	4.30566	8.07752	12.8033	15.729	20.7783	26.8524	32.4859	32.3125	28.4385	27.5928	23.884	11.5575	2.76541	3.41803	4.65112	3.27302	7.31973	5.86327	2.96533	3.02323	5.4227	5.03612	6.76395	10.3466	12.9341	12.2258	13.0203	7.7396	0.801002	0.694057	2.6727	7.64456	17.4394	27.961	39.5309	42.7123	40.6032	38.7129	32.065	28.9981	24.3421	21.9223	20.518	22.1395	16.2872	23.1713	3.70087	0.599877	0.684512	3.48817	5.28458	17.5427	31.5784	25.9095	22.2362	19.8077	17.6239	12.7653	11.9725	6.75367	2.86278	0.44596	0	0.0126245	0.657352	0	0	0	0.315328	0.50455	0	0.0247022	0.164907	0	0	0.869424	0	0.0714242	0	0	0.104057
-314.852	21.4242	21.154	20.2835	18.8549	15.5713	20.3916	23.3246	24.4239	19.7988	10.7502	10.9622	11.5568	15.1826	22.7117	10.1297	4.90745	4.24752	5.145	4.80267	7.33672	11.8864	23.4088	31.0401	31.5394	32.5397	31.9957	29.8802	31.3485	42.4364	51.6729	44.1748	33.8628	29.9601	25.2117	23.3375	21.6891	13.4993	7.88934	3.51465	3.23354	1.17862	0.261804	0.192834	0.335002	1.9018	4.7609	7.18696	7.32516	8.55283	7.76896	5.95113	5.71523	4.42748	7.16284	12.5246	17.4962	28.1859	31.1367	35.3594	33.7623	25.7317	17.6584	3.78671	0.0212863	0.901216	0	0	0	0	0.530579	0	1.33519	1.54638	1.798	2.50123	4.80964	8.34587	20.3715	26.3525	26.7694	25.1951	25.5833	24.5956	23.528	34.1165	40.46	51.9667	57.858	59.7128	55.9136	50.8709	34.5234	25.9363	17.044	14.2532	12.6457	12.5369	14.0857	17.56	19.9985	19.2005	17.5763	17.1385	18.188	15.4753	15.253	13.4247	6.59685	7.07815	10.5424	24.6501	27.755	8.22594	6.84963	0	0	0	0	0	2.58694	5.50427	10.8057	14.7385	20.8024	25.3015	33.6169	31.1043	28.7386	27.6754	20.8193	9.23399	5.84263	4.20039	1.40636	3.92702	5.85525	3.36776	2.10836	5.43451	7.00167	7.60864	10.5571	11.9702	13.7634	11.8078	5.82676	1.07628	1.17041	1.44269	5.62647	12.2201	22.5222	33.4376	42.4736	42.4937	27.5696	25.3373	26.7237	27.8271	20.4008	21.8262	20.89	10.0795	10.4727	2.65314	0.728593	0.588057	3.02394	8.16642	20.8052	28.9016	23.1072	21.8536	19.9615	14.2371	12.3263	7.56729	3.28499	0.809528	0.327374	0	0.00285344	0	0.828531	0.0303859	0	0	0.213793	0.36303	0	0	0.314368	0.269837	0.148712	0	0	0	0.312297	0
-312.852	20.4105	20.4482	20.1784	12.4235	11.1181	16.289	23.7474	24.118	20.2425	13.8636	10.2751	13.3494	15.8577	19.7794	11.3551	7.54428	4.40608	6.67621	6.78101	8.88176	14.4098	23.6942	31.2556	35.55	36.5721	33.9763	33.5477	36.5579	46.8321	51.5031	43.0516	36.1565	36.0566	30.5581	25.0837	22.5035	19.8308	15.4096	10.2278	7.51745	4.42828	1.85558	0.214	0.575463	1.8705	5.05073	8.706	8.09734	7.05669	6.88173	6.12839	5.18261	6.63484	11.2726	15.6476	22.6034	31.0028	31.0294	37.0345	32.9542	23.6142	16.8726	2.45095	0	0	0	0.066325	0	0	0.462388	0.222474	0.911134	2.08624	1.52046	2.76051	5.71826	8.02547	17.5662	26.6805	28.4673	27.8273	28.1372	25.8542	31.7648	38.4461	51.8847	59.2389	57.9786	58.8009	58.4299	53.8927	44.5866	35.0319	23.4234	18.7127	15.3617	16.7652	17.9755	18.4089	18.606	16.997	16.494	17.8444	17.6458	15.4453	11.4104	8.12334	5.76718	10.9578	22.3374	16.3204	1.53955	3.80563	0.178221	0	0	0	0	0	0	0.461997	4.56187	7.17184	15.5242	18.9368	24.911	31.8394	30.8931	28.9891	28.845	24.435	18.0003	10.7484	4.3848	3.43812	2.45873	1.78975	1.05263	3.82282	5.5371	7.35838	9.15494	11.4761	13.0824	8.25819	3.67251	4.28973	1.83916	1.76205	2.0848	9.36697	17.6869	30.4544	41.7992	39.3076	26.5396	28.3506	26.6448	22.4182	23.5552	25.576	19.4597	13.5853	6.53998	2.3281	0.871689	0.830032	3.74089	7.2015	18.2697	25.0463	19.1957	18.6063	19.79	14.0182	12.9499	9.30433	2.53031	0	0.521269	0	0.185164	0.166993	0.146102	0	0.149666	0	0	0.0630951	0.484899	0.237124	0.062829	0	0.188072	0	0.335754	0.194437	0	0.179535
-310.853	20.6686	20.4213	14.9194	7.17311	8.09591	16.119	23.4963	25.7506	20.311	13.8819	13.098	17.6684	20.3069	18.4753	6.85679	4.01205	3.7447	4.70247	5.99116	8.10615	15.0873	24.3	29.3683	37.8447	37.3826	34.2343	35.5037	41.548	48.3624	42.6971	35.8977	33.6867	37.6615	35.9846	29.2137	24.717	23.1496	22.2476	18.1685	14.8145	10.558	6.13249	2.93682	1.2193	2.51594	7.57351	11.4593	9.57822	11.1642	11.2387	10.8374	11.053	13.6582	17.3434	19.3743	29.4978	31.7688	33.122	37.7603	31.043	19.4109	11.6346	2.1445	0	0	0	0	0	0	0.342864	0.0887152	0	0.316008	0.199667	1.82091	4.73098	8.02952	16.7975	26.8606	28.5033	26.1588	28.2321	28.975	34.9788	33.5167	55.1487	57.5891	54.5481	55.8128	57.8398	52.1894	47.6759	40.4974	32.0171	25.725	22.8955	20.9764	21.6551	21.8949	22.2945	21.8339	21.1404	20.1124	16.1455	12.2199	7.02873	7.79541	8.19202	16.7964	8.94672	3.21557	0.0948554	0	0	0	0	0	0	0	0	0	0.652399	4.30213	8.25857	15.4434	19.1658	22.9289	29.9545	32.6506	30.5588	30.4089	29.2065	23.4815	13.8086	5.7741	4.55056	3.15022	1.05828	2.18242	6.48749	11.0634	7.31923	8.89571	8.82428	6.16049	1.84412	4.51299	5.41516	3.23566	2.43153	4.52336	17.7021	26.6521	36.0404	37.9329	26.5945	26.2154	23.3375	24.7018	21.3099	21.3426	22.1543	15.1906	5.48624	2.05585	1.0571	1.81455	4.46465	11.3276	23.5814	19.6688	14.0685	16.1722	17.2516	16.462	11.3862	11.2078	4.90709	0.306062	0	0	0.524317	0	0	0	0	0.177022	0	0	0	0.652332	0	0	0.315401	0.103295	0.52632	0	0	0
-308.853	21.8135	20.7013	18.5828	12.3642	7.82436	12.5694	24.2459	25.4955	23.2479	14.12	16.3695	18.587	20.3455	14.4604	6.62654	3.69608	4.65007	4.69806	4.76017	10.0617	19.3577	26.2635	29.9901	32.5927	31.9399	32.9785	36.5561	41.1374	50.0346	38.5754	31.7939	29.6285	31.527	37.398	34.8377	27.3018	25.1697	23.8045	22.5403	22.7636	18.8329	15.2022	12.2731	9.36522	8.55421	13.4569	15.7005	15.5658	17.0017	18.1425	18.258	18.1646	21.0742	22.8322	27.7077	32.9591	34.2268	34.3204	40.9328	33.9801	29.1741	8.68763	1.94751	0.217778	0	0	0	0.0736978	0	0.27974	0.106187	0	0	0.252726	0.625139	3.85869	7.99002	20.6948	26.4501	28.1298	25.819	25.5209	34.7961	28.1331	35.169	50.0722	52.6192	51.136	50.5279	50.0026	33.1248	33.8614	31.0502	30.1722	32.6844	29.1405	23.0031	25.8873	25.3558	27.9619	22.5191	17.3136	14.6084	12.3272	7.55451	9.28596	16.4792	16.8236	7.30909	4.13985	0	0.52008	0.0379709	0.0185434	0.880792	0.354625	0	0	0	0	0	0	1.07429	1.41494	4.18457	13.1883	19.2077	21.0936	25.1384	31.8263	32.7642	30.031	30.1511	24.036	14.9891	12.6032	6.62086	3.34332	3.43595	3.61465	17.5908	10.9573	7.11702	5.181	5.64953	3.98271	0.704963	3.45611	5.05352	3.55963	4.7212	15.1505	35.0149	31.2737	34.9816	28.5291	28.7212	27.9309	24.2849	22.5136	23.0163	23.3548	15.8305	4.91768	3.69809	2.73781	5.20645	8.19401	21.0106	24.2119	13.7404	6.81003	10.4577	15.3752	15.0067	13.4173	11.5371	5.76964	0	0	0	0.638098	0.0428299	0.0903085	0	0	0	0.533449	0	0.354577	0	0	0.251077	1.18451	0	0.0998878	0	0.319264	0
-306.854	21.1601	22.4053	21.7252	15.098	7.4711	15.149	25.8595	28.0255	22.6667	19.7653	20.3098	21.0582	18.4007	10.8445	5.82324	5.02806	7.71098	6.97506	8.98743	13.1029	21.8102	26.9774	25.2412	28.5312	32.1798	35.6217	38.4055	47.0094	49.3866	34.1462	26.3803	30.5713	30.8054	31.9	33.1403	33.293	29.397	26.8438	24.1502	23.3703	23.817	23.1393	21.0816	18.7286	16.8982	20.2366	21.7771	22.0693	20.0059	22.3482	22.7753	24.4139	26.8139	26.5816	29.8225	30.6466	32.7466	31.9686	39.2463	35.6839	21.1356	6.33533	1.25373	0	0	0	0.0399335	0.233263	0.00626626	0	0	0	0	0.317936	1.74208	4.05633	13.1441	23.0587	23.8791	24.3336	23.8986	29.9179	31.4809	22.9352	34.7586	48.3613	50.4587	46.7433	50.808	42.7775	23.1899	34.8009	34.7527	28.4402	32.1775	17.0767	19.1873	8.82926	13.6273	20.3783	14.2696	9.82476	13.2686	9.61272	12.6637	24.6497	12.424	7.40142	5.75339	0.524252	0.344672	0	0.585335	0.253168	0.684985	0.609285	0.158396	0	0.0374693	0	0	0.0471988	0	0.0458437	0.298205	2.74174	10.9746	16.4191	18.3997	23.1249	28.204	31.6644	30.983	30.3714	21.4706	14.0971	6.11263	3.74866	3.8646	4.26915	4.43994	2.60942	4.28321	7.10264	13.8712	11.8591	5.64826	1.60457	3.83803	5.66043	6.03568	10.3914	18.0775	26.9919	33.2508	27.5009	30.5564	29.7835	29.0458	26.2829	26.3832	26.1544	15.9917	7.46054	4.138	5.29159	6.61792	15.7722	27.8817	23.0509	13.0669	5.09985	4.44099	10.645	16.6357	13.9983	11.103	8.91886	1.02566	0.39496	0.216106	0.447579	0	0	0	0.361651	0.192839	0.567855	0	1.03089	0	0.484791	0.0673015	0	0	0.501645	0	0	0
-304.854	22.6518	23.1935	21.6011	17.747	12.0179	16.7442	23.0031	25.7341	24.7572	23.4854	24.3221	22.3895	19.5362	11.7237	9.43264	9.73099	11.4232	12.5971	13.3891	15.1175	23.0595	28.4044	22.7637	25.2339	31.1694	35.2629	37.3947	46.3902	46.4517	31.167	26.4188	29.9024	29.8705	30.7323	31.7427	35.4995	33.7816	28.9354	25.708	23.7549	24.6887	25.4164	25.5804	25.6111	23.8666	24.692	25.9231	23.6061	23.9654	23.9847	23.4216	25.7021	28.9982	31.4936	28.3053	29.0588	28.776	22.498	39.6847	35.111	16.184	4.77252	1.47358	0	0	0	0	0	0	0.112445	0	0	0	0.235497	2.34605	9.88684	18.2132	22.5132	20.3875	20.7256	24.4754	36.796	23.5819	18.925	28.6058	45.3887	43.4319	40.5005	52.1227	33.4665	27.2686	38.736	43.1978	38.3452	30.8753	22.2095	23.2119	20.8215	17.2842	16.796	12.5617	22.8262	22.7636	16.969	27.6338	17.2015	11.0882	6.54795	2.61309	0	0.447502	0.745707	0.398872	0.94476	0.0694407	0	0	0.936025	0	0.600529	0.188955	0.793824	0.775065	0.38581	0.878002	0	1.42108	13.2917	15.0815	15.4154	20.1821	24.4046	31.4909	32.1507	27.6266	15.1091	11.1737	5.59406	6.77086	2.79093	2.03148	2.30752	4.78399	5.59326	16.0409	12.6619	9.04559	3.53234	3.8882	3.4572	6.83555	8.32096	14.7635	29.4891	17.9972	25.2883	27.2053	30.0453	30.2908	28.7244	27.3147	23.0292	17.3177	8.0938	4.90764	6.40303	13.9124	24.365	24.4573	22.0841	13.3788	5.38104	2.52698	6.99589	15.9621	12.6208	10.888	8.77064	1.67853	0.17498	0.428556	0	0.541153	0	0	0.238221	0.855771	0.308853	0.0214694	0.798078	0.319595	0.237286	0	0	0	0.429695	0.163027	0	0.0900007
-302.855	27.719	26.3132	25.2679	20.4373	17.1254	19.0121	23.4124	24.9218	25.3458	26.079	27.8058	25.5209	21.6174	15.1544	13.3357	16.0829	17.6139	17.6166	18.4733	22.1896	26.6801	19.9453	16.4382	23.7908	32.31	35.129	39.7063	45.9875	43.0967	22.9635	24.4235	30.4774	28.5087	29.8898	29.6996	37.4533	38.2185	33.4462	28.5955	24.749	25.1195	27.2009	26.5338	26.2576	27.5602	28.2726	28.3569	24.7946	25.1721	25.5342	27.8801	30.0572	32.1146	39.2367	26.9226	24.619	26.6406	18.9882	33.8058	35.3456	10.965	3.69432	1.78467	0	0	0	0	0.0469442	0	0	0	0	0	0.921098	9.55045	16.3999	18.9852	21.0836	16.8917	17.3533	26.6743	30.1114	15.3424	14.7056	35.4537	40.5654	37.869	47.8486	44.6747	18.8857	31.3873	38.4426	30.1002	31.2178	36.5268	29.0052	19.3264	20.8104	21.037	23.2064	21.318	33.5511	32.238	32.6841	20.2558	13.9395	10.1718	3.34396	0.348294	0	0.031	0	0.371466	0	0	0	0.128496	0	0.887793	1.0733	0.0198713	0.516653	0.126873	0.417353	0	0.137196	0	0.251033	9.18211	11.8299	15.5783	19.0646	24.5959	32.3091	29.4334	23.8853	11.7145	6.13425	7.93877	3.35589	6.00924	3.70105	4.75962	4.79044	13.3734	14.6908	11.8494	9.35973	2.96677	2.16132	3.99327	8.53649	15.4299	25.7178	18.5203	23.109	29.5674	30.1404	27.861	29.0153	24.5176	20.7199	18.2214	9.32371	5.0409	5.16952	12.9954	19.9612	25.7089	20.8027	13.5362	3.80911	2.57097	5.33607	14.9024	13.7521	12.6549	10.5278	2.65386	0	0	0.964825	0.0249891	0	0	0.602591	1.14477	0.317156	0.012832	0	0	0.443348	0.166945	0	0	0	0.184312	0.18015	0.219541
